Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[13]     4.0    0.00    0.01  387859         std::vector<State*, std::allocator<State*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, State* const&) <cycle 1> [13]
                0.00    0.01   64392/64392       void std::__pop_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) [14]
                              259462             std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) <cycle 1> [10]
                              257568             std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 1> [8]
                                 492             std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 1> [163]
                                   6             GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [3]
-----------------------------------------------
                0.00    0.01   64392/64392       std::vector<State*, std::allocator<State*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, State* const&) <cycle 1> [13]
[14]     4.0    0.00    0.01   64392         void std::__pop_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__ops::_Iter_comp_iter<StateComparator>) [14]
                0.01    0.00 3700692/4453146     std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [9]
                0.00    0.00  311900/3765085     bool __gnu_cxx::operator==<State* const*, std::vector<State*, std::allocator<State*> > >(__gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&, __gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&) [154]
-----------------------------------------------
                                   1             main <cycle 2> [16]
                                 470             std::vector<Experiment, std::allocator<Experiment> >::operator[](unsigned long) <cycle 2> [314]
[16]     3.8    0.00    0.01     470+1       main <cycle 2> [16]
                0.00    0.00     468/468         stats::GetPathLength() [24]
                0.00    0.00     941/2393        stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 3> [19]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::operator[](unsigned long) [31]
                0.00    0.00     470/470         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [40]
                0.00    0.00   50503/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) <cycle 1> [156]
                0.00    0.00   49567/13740065     std::_Bit_const_iterator::operator*() const <cycle 1> [165]
                0.00    0.00     470/470         std::vector<double, std::allocator<double> >::push_back(double const&) [68]
                0.00    0.00    1407/2387        std::vector<int, std::allocator<int> >::push_back(int const&) [78]
                0.00    0.00    9100/5165233     return_path(State*, std::vector<xyLoc, std::allocator<xyLoc> >&) [17]
                0.00    0.00     470/13740065     GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [5]
                0.00    0.00       1/1           State** std::__copy_move_a2<false, State**, State**>(State**, State**, State**) [123]
                0.00    0.00     471/471         ScenarioLoader::Save(char const*) [129]
                0.00    0.00       1/1912        State** std::__copy_move_a<false, State**, State**>(State**, State**, State**) [70]
                0.00    0.00       1/13740065     StateComparator::operator()(State*, State*) <cycle 1> [295]
                0.00    0.00   56607/56607       std::vector<stats, std::allocator<stats> >::resize(unsigned long, stats) [182]
                0.00    0.00   51447/648876      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [159]
                0.00    0.00    9100/5066859     std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [152]
                0.00    0.00    4693/9896        LoadMap(char const*, std::vector<bool, std::allocator<bool> >&, int&, int&) [193]
                0.00    0.00    4222/4222        Experiment::GetStartY() const [223]
                0.00    0.00    4222/5673        operator delete(void*, void*) [210]
                0.00    0.00     471/11498       ScenarioLoader::ScenarioLoader(char const*) <cycle 6> [192]
                0.00    0.00     471/471         ScenarioLoader::GetNumExperiments() [294]
                0.00    0.00     470/64866       std::_Bit_iterator::operator+=(long) [177]
                0.00    0.00     470/470         ScenarioLoader::GetNthExperiment(int) [296]
                0.00    0.00       2/2           FindGoal(State*) [365]
                0.00    0.00       1/477731      distance(xyLoc, xyLoc) [161]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [371]
                                 940             stats::GetMaxTimestep() <cycle 2> [280]
                                 940             Experiment::Experiment(Experiment const&) <cycle 2> [274]
                                   1             main <cycle 2> [16]
-----------------------------------------------
                0.00    0.00      12/5165233     __gnu_cxx::__alloc_traits<std::allocator<State*> >::max_size(std::allocator<State*> const&) [107]
                0.00    0.00     152/5165233     __static_initialization_and_destruction_0(int, int) [90]
                0.00    0.00    9100/5165233     main <cycle 2> [16]
                0.00    0.00   98210/5165233     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [3]
                0.00    0.00 5057759/5165233     GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [5]
[17]     2.4    0.01    0.00 5165233         return_path(State*, std::vector<xyLoc, std::allocator<xyLoc> >&) [17]
-----------------------------------------------
[18]     2.4    0.00    0.00    2393+4823    <cycle 3 as a whole> [18]
                0.00    0.00    2382             stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 3> [19]
                0.00    0.00    2943             stats* std::uninitialized_fill_n<stats*, unsigned long, stats>(stats*, unsigned long, stats const&) <cycle 3> [229]
                0.00    0.00     481             __gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >::difference_type __gnu_cxx::operator-<stats*, std::vector<stats, std::allocator<stats> > >(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > > const&, __gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > > const&) <cycle 3> [292]
                0.00    0.00     470             std::vector<bool, std::allocator<bool> >::operator[](unsigned long) const <cycle 3> [306]
                0.00    0.00     470             std::_Vector_base<double, std::allocator<double> >::_Vector_base() <cycle 3> [310]
                0.00    0.00     470             std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) <cycle 3> [311]
-----------------------------------------------
                                 981             stats* std::uninitialized_fill_n<stats*, unsigned long, stats>(stats*, unsigned long, stats const&) <cycle 3> [229]
                0.00    0.00     460/2393        std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 4> [30]
                0.00    0.00     941/2393        main <cycle 2> [16]
[19]     2.4    0.00    0.00    2382         stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 3> [19]
                0.00    0.00  374418/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) <cycle 1> [156]
                0.00    0.00    1911/1912        State** std::__copy_move_a<false, State**, State**>(State**, State**, State**) [70]
                0.00    0.00     470/13740065     std::_Bit_iterator_base::_M_incr(long) <cycle 1> [293]
                0.00    0.00       1/1           stats::~stats() [104]
                0.00    0.00   98198/98198       __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [174]
                0.00    0.00    1911/1911        std::vector<double, std::allocator<double> >::~vector() [258]
                0.00    0.00    1911/1911        std::vector<stats, std::allocator<stats> >::vector() [257]
                0.00    0.00     470/470         std::vector<double, std::allocator<double> >::vector() [315]
                                 470             std::vector<bool, std::allocator<bool> >::operator[](unsigned long) const <cycle 3> [306]
-----------------------------------------------
                                                 <spontaneous>
[20]     2.2    0.00    0.00                 stats::Get20MoveTime() [20]
                0.00    0.00  356044/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) <cycle 1> [156]
                0.00    0.00   99138/648876      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [159]
-----------------------------------------------
                                                 <spontaneous>
[21]     1.9    0.00    0.00                 __gnu_cxx::__alloc_traits<std::allocator<State*> >::destroy(std::allocator<State*>&, State**) [21]
                0.00    0.00  311900/13740065     std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 1> [163]
                0.00    0.00  311900/3765085     bool __gnu_cxx::operator==<State* const*, std::vector<State*, std::allocator<State*> > >(__gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&, __gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&) [154]
-----------------------------------------------
                                                 <spontaneous>
[22]     1.9    0.00    0.00                 std::vector<State*, std::allocator<State*> >::size() const [22]
                0.00    0.00  311900/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 1> [8]
                0.00    0.00  311900/3765085     bool __gnu_cxx::operator==<State* const*, std::vector<State*, std::allocator<State*> > >(__gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&, __gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&) [154]
-----------------------------------------------
                                                 <spontaneous>
[23]     1.9    0.00    0.00                 std::vector<State*, std::allocator<State*> >::insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) [23]
                0.00    0.00  311900/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 1> [8]
                0.00    0.00  311900/3765085     bool __gnu_cxx::operator==<State* const*, std::vector<State*, std::allocator<State*> > >(__gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&, __gnu_cxx::__normal_iterator<State* const*, std::vector<State*, std::allocator<State*> > > const&) [154]
-----------------------------------------------
                0.00    0.00     468/468         main <cycle 2> [16]
[24]     1.2    0.00    0.00     468         stats::GetPathLength() [24]
                0.00    0.00  196396/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) <cycle 1> [156]
                0.00    0.00   49567/648876      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [159]
-----------------------------------------------
                                                 <spontaneous>
[25]     0.9    0.00    0.00                 std::_Vector_base<xyLoc, std::allocator<xyLoc> >::~_Vector_base() [25]
                0.00    0.00  147273/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_fill_insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, unsigned long, xyLoc const&) <cycle 1> [158]
-----------------------------------------------
                0.00    0.00  142860/142860      std::vector<xyLoc, std::allocator<xyLoc> >::end() [27]
[26]     0.9    0.00    0.00  142860         __gnu_cxx::__alloc_traits<std::allocator<xyLoc> >::destroy(std::allocator<xyLoc>&, xyLoc*) [26]
                0.00    0.00  142860/13740065     GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [5]
-----------------------------------------------
                                                 <spontaneous>
[27]     0.9    0.00    0.00                 std::vector<xyLoc, std::allocator<xyLoc> >::end() [27]
                0.00    0.00  142860/142860      __gnu_cxx::__alloc_traits<std::allocator<xyLoc> >::destroy(std::allocator<xyLoc>&, xyLoc*) [26]
-----------------------------------------------
                                                 <spontaneous>
[28]     0.8    0.00    0.00                 std::vector<State*, std::allocator<State*> >::end() [28]
                0.00    0.00   64864/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 1> [8]
                0.00    0.00   64392/13740065     std::vector<State*, std::allocator<State*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, State* const&) <cycle 1> [13]
-----------------------------------------------
[29]     0.8    0.00    0.00    7184+13398   <cycle 4 as a whole> [29]
                0.00    0.00   10056             std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 4> [30]
                0.00    0.00    1441             stats::stats() <cycle 4> [52]
                0.00    0.00    3822             std::vector<int, std::allocator<int> >::begin() const <cycle 4> [225]
                0.00    0.00    1441             std::vector<xyLoc, std::allocator<xyLoc> >::vector(std::vector<xyLoc, std::allocator<xyLoc> > const&) <cycle 4> [268]
                0.00    0.00    1441             std::vector<stats, std::allocator<stats> >::insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 4> [267]
                0.00    0.00    1441             std::vector<int, std::allocator<int> >::end() const <cycle 4> [264]
                0.00    0.00     930             void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) <cycle 4> [289]
                0.00    0.00      10             __gnu_cxx::new_allocator<Experiment>::deallocate(Experiment*, unsigned long) <cycle 4> [348]
-----------------------------------------------
                                  10             __gnu_cxx::new_allocator<Experiment>::deallocate(Experiment*, unsigned long) <cycle 4> [348]
                                 930             void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) <cycle 4> [289]
                                1441             std::vector<int, std::allocator<int> >::begin() const <cycle 4> [225]
                                1441             std::vector<int, std::allocator<int> >::end() const <cycle 4> [264]
                                1441             std::vector<stats, std::allocator<stats> >::insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 4> [267]
                0.00    0.00     470/7184        std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [66]
                0.00    0.00    1441/7184        int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [48]
                0.00    0.00    2882/7184        std::vector<stats, std::allocator<stats> >::_M_erase_at_end(stats*) [43]
[30]     0.7    0.00    0.00   10056         std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 4> [30]
                0.00    0.00     460/2393        stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 3> [19]
                0.00    0.00    2882/5764        std::vector<stats, std::allocator<stats> >::_M_check_len(unsigned long, char const*) const [46]
                0.00    0.00     470/470         std::_Vector_base<stats, std::allocator<stats> >::_M_allocate(unsigned long) [65]
                0.00    0.00     940/1880        double* std::__copy_move_backward_a2<false, double*, double*>(double*, double*, double*) [64]
                0.00    0.00     460/460         __gnu_cxx::__alloc_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [72]
                0.00    0.00      10/10          int* std::__copy_move_backward_a2<false, int*, int*>(int*, int*, int*) [117]
                0.00    0.00    1441/1911        __gnu_cxx::__alloc_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [252]
                0.00    0.00    1441/1441        std::vector<stats, std::allocator<stats> >::begin() [266]
                0.00    0.00     960/961         std::_Vector_base<stats, std::allocator<stats> >::~_Vector_base() [278]
                0.00    0.00     470/470         std::_Miter_base<int*>::iterator_type std::__miter_base<int*>(int*) [316]
                0.00    0.00     460/460         std::_Miter_base<double*>::iterator_type std::__miter_base<double*>(double*) [320]
                0.00    0.00      20/20          __gnu_cxx::new_allocator<stats>::deallocate(stats*, unsigned long) [330]
                0.00    0.00      10/10          Experiment* std::__addressof<Experiment>(Experiment&) [356]
                0.00    0.00      10/11          void std::_Destroy<stats*, stats>(stats*, stats*, std::allocator<stats>&) [346]
                                 460             stats::stats() <cycle 4> [52]
                                 460             void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) <cycle 4> [289]
                                  10             __gnu_cxx::new_allocator<Experiment>::deallocate(Experiment*, unsigned long) <cycle 4> [348]
-----------------------------------------------
                0.00    0.00       1/1           main <cycle 2> [16]
[31]     0.6    0.00    0.00       1         std::vector<int, std::allocator<int> >::operator[](unsigned long) [31]
                0.00    0.00   98198/13740065     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [3]
-----------------------------------------------
                                                 <spontaneous>
[32]     0.6    0.00    0.00                 std::vector<int, std::allocator<int> >::size() const [32]
                0.00    0.00   98198/13740065     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [3]
-----------------------------------------------
                                                 <spontaneous>
[33]     0.6    0.00    0.00                 std::_Vector_base<State*, std::allocator<State*> >::_Vector_impl::_Vector_impl() [33]
                0.00    0.00   64392/13740065     std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 1> [163]
                0.00    0.00   26035/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 1> [8]
-----------------------------------------------
                0.00    0.00     480/10046       int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [69]
                0.00    0.00     920/10046       double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [67]
                0.00    0.00    1441/10046       int* std::__copy_move_backward_a<false, int*, int*>(int*, int*, int*) [62]
                0.00    0.00    1441/10046       std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [61]
                0.00    0.00    1441/10046       __gnu_cxx::__alloc_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [60]
                0.00    0.00    1441/10046       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [59]
                0.00    0.00    2882/10046       double* std::uninitialized_copy<double*, double*>(double*, double*, double*) [49]
[34]     0.5    0.00    0.00   10046         std::vector<xyLoc, std::allocator<xyLoc> >::operator=(std::vector<xyLoc, std::allocator<xyLoc> > const&) [34]
                0.00    0.00     480/480         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [35]
                0.00    0.00    7205/7205        int* std::vector<int, std::allocator<int> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(unsigned long, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [205]
                0.00    0.00    4323/4323        __gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > > std::copy<__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >, __gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > > >(__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >, __gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >, __gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >) [221]
                0.00    0.00    4323/4323        std::vector<int, std::allocator<int> >::capacity() const [219]
                0.00    0.00    2882/2882        void std::_Destroy<__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc>(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, __gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, std::allocator<xyLoc>&) [238]
                0.00    0.00    1441/170854      State** std::__uninitialized_copy_a<State**, State**, State*>(State**, State**, State**, std::allocator<State*>&) [168]
                0.00    0.00    1441/18066       std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 5> [189]
-----------------------------------------------
                0.00    0.00     480/480         std::vector<xyLoc, std::allocator<xyLoc> >::operator=(std::vector<xyLoc, std::allocator<xyLoc> > const&) [34]
[35]     0.5    0.00    0.00     480         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [35]
                0.00    0.00     511/2393        stats* std::uninitialized_fill_n<stats*, unsigned long, stats>(stats*, unsigned long, stats const&) <cycle 3> [229]
                0.00    0.00     511/981         std::_Niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [276]
-----------------------------------------------
                                                 <spontaneous>
[36]     0.5    0.00    0.00                 void std::make_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator>(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator) [36]
                0.00    0.00   64392/13740065     std::vector<State*, std::allocator<State*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, State* const&) <cycle 1> [13]
                0.00    0.00   64392/4453146     std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [9]
-----------------------------------------------
                                                 <spontaneous>
[37]     0.5    0.00    0.00                 stats* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<stats*, stats*>(stats*, stats*, stats*) [37]
                0.00    0.00     470/2393        stats* std::uninitialized_fill_n<stats*, unsigned long, stats>(stats*, unsigned long, stats const&) <cycle 3> [229]
                0.00    0.00     470/981         std::_Niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [276]
-----------------------------------------------
                0.00    0.00   64862/64862       std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [39]
[38]     0.4    0.00    0.00   64862         std::_Vector_base<State*, std::allocator<State*> >::_Vector_base() [38]
                0.00    0.00   64862/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_fill_insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, unsigned long, xyLoc const&) <cycle 1> [158]
-----------------------------------------------
                                                 <spontaneous>
[39]     0.4    0.00    0.00                 std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [39]
                0.00    0.00   64862/64862       std::_Vector_base<State*, std::allocator<State*> >::_Vector_base() [38]
-----------------------------------------------
                0.00    0.00     470/470         main <cycle 2> [16]
[40]     0.4    0.00    0.00     470         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [40]
                0.00    0.00    1441/1441        std::vector<stats, std::allocator<stats> >::_M_erase_at_end(stats*) [43]
                0.00    0.00     470/7184        void __gnu_cxx::__alloc_traits<std::allocator<double> >::construct<double>(std::allocator<double>&, double*, double const&) <cycle 4> [289]
                0.00    0.00     470/940         std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [66]
                0.00    0.00     940/2387        std::vector<int, std::allocator<int> >::push_back(int const&) [78]
                0.00    0.00    1441/1441        std::vector<stats, std::allocator<stats> >::end() [265]
-----------------------------------------------
                                                 <spontaneous>
[41]     0.3    0.00    0.00                 std::vector<bool, std::allocator<bool> >::begin() [41]
                0.00    0.00   49558/13740065     std::vector<xyLoc, std::allocator<xyLoc> >::_M_fill_insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, unsigned long, xyLoc const&) <cycle 1> [158]
-----------------------------------------------
                                                 <spontaneous>
[42]     0.3    0.00    0.00                 std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_Vector_base() [42]
                0.00    0.00   49091/13740065     std::_Vector_base<State*, std::allocator<State*> >::~_Vector_base() <cycle 1> [162]
-----------------------------------------------
                0.00    0.00    1441/1441        std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [40]
[43]     0.3    0.00    0.00    1441         std::vector<stats, std::allocator<stats> >::_M_erase_at_end(stats*) [43]
                0.00    0.00    2882/7184        std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 4> [30]
-----------------------------------------------
                0.00    0.00      10/272600      std::vector<bool, std::allocator<bool> >::operator=(std::vector<bool, std::allocator<bool> > const&) <cycle 1> [141]
                0.00    0.00   64864/272600      float const& std::max<float>(float const&, float const&) <cycle 1> [63]
                0.00    0.00  207726/272600      GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [5]
[44]     0.3    0.00    0.00  272600         std::_Bit_iterator::operator*() const [44]
                0.00    0.00  272599/4453146     std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [9]
-----------------------------------------------
                0.00    0.00      10/207735      std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 1> [8]
                0.00    0.00  207725/207735      GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) <cycle 1> [5]
